time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.439999999999993,-4.202078413670467,-3.5461331911908505,27.36990925346211,0.018834270887523985,0.11194053051188835,0.0,-3.1079245775336206,-1.4589312596606316,6.624854908602413,0.0008398427326133679,0.0345374641764696,0.0,479.51449929742955,479.57770064610884,478.73056909290483,480.51578592716453
4.499999999999992,-4.39071793625844,-3.6334470925070725,27.766908207879073,0.01857828145783902,0.11368140802581816,0.0,-3.18028286581744,-1.451533476143238,6.608436343188511,-0.01718815393652633,0.014687451976932931,0.0,446.05944070641914,444.4352645712362,447.1296705895094,445.658224284215
4.559999999999991,-4.583374673952316,-3.7203818596649225,28.159746666558892,0.017688337888776218,0.11432943663135209,0.0,-3.2418048654642115,-1.4463378993879157,6.486823889960841,-0.01049444211219472,0.001598965520068038,0.0,412.0642034015855,410.9050956503925,410.3767064138192,410.97069799910264
4.6199999999999894,-4.7799609754713615,-3.8069815950660915,28.547174385505333,0.016636345054356738,0.11452166929549268,0.0,-3.311190839347153,-1.4403686130302278,6.427713558102642,-0.0378414169585425,0.00623481207809414,0.0,430.2659858895938,430.65832815028824,431.9825357422591,429.6696591688974
4.679999999999988,-4.981241403359146,-3.8931705380583543,28.935498738538072,0.014554555390298596,0.11525875253101336,0.0,-3.398218824262312,-1.4328109951798529,6.515813699907974,-0.02905171279743479,0.022247726432186553,0.0,476.1091341542414,477.3328603923502,474.9955530415974,475.66886246742433
4.739999999999987,-5.187612667275009,-3.9789643857169614,29.32769243474908,0.01275922474263158,0.11609493348627442,0.0,-3.4809677196020745,-1.4271437301682486,6.556951367842037,-0.0317222372923958,-0.013096792439181038,0.0,464.0346070187903,461.2509972231033,463.73509673889066,463.5249853020062
4.799999999999986,-5.39830906475367,-4.064521077775016,29.716643777541062,0.01138894759718756,0.11632230954808254,0.0,-3.542416730915519,-1.4248313496928728,6.408907957696873,-0.009271550741474652,0.025286138166104907,0.0,399.3131890651892,402.8004759920971,401.8692902127978,403.89960545419945
4.859999999999984,-5.613743205530637,-4.149854006788496,30.10547450410056,0.010527342065405065,0.11782607634873976,0.0,-3.638851204298458,-1.4196794495491123,6.551149855982248,-0.02722189871789622,0.024612334857102815,0.0,491.8498485741148,491.7999678672342,493.2272335345276,491.899560882668
4.919999999999983,-5.8344230203930705,-4.234950650306641,30.497870408882974,0.008820874099024323,0.11927619500721942,0.0,-3.717349672985082,-1.4170069057512193,6.528725723707826,-0.030998027784589127,0.023266271691128527,0.0,445.14189871467886,445.0317779064012,443.8269441462343,443.5166058151217
4.979999999999982,-6.060353942633063,-4.319879705967933,30.893082140734204,0.006745157246319522,0.1205442857079797,0.0,-3.8138077677741147,-1.4141636376699338,6.644165017528175,-0.04298562742660502,0.016489696170478598,0.0,486.19982648691143,485.6916875168234,487.11027243328056,486.21237444287743
5.0399999999999805,-6.291752301173615,-4.404701638120922,31.29222422455161,0.004173051271629369,0.12129533517574576,0.0,-3.899617141022756,-1.4134557379870962,6.6603475196010935,-0.042635134180429295,0.003073130767292263,0.0,459.0599895830751,457.99374471619126,457.85502204768505,457.8819628953927
